Date,Open,High,Low,Close
2015-09-30,51.240002,51.240002,51.240002,51.240002
2015-10-01,51.240002,51.240002,51.240002,51.240002
2015-10-02,51.240002,51.240002,51.240002,51.240002
2015-10-05,53.02,53.02,52.990002,52.990002
2015-10-06,52.990002,52.990002,52.990002,52.990002
2015-10-07,52.990002,52.990002,52.990002,52.990002
2015-10-08,52.990002,52.990002,52.990002,52.990002
2015-10-09,52.990002,52.990002,52.990002,52.990002
2015-10-12,51.450001,51.450001,51.450001,51.450001
2015-10-13,50.91,50.91,50.91,50.91
2015-10-14,50.91,50.91,50.91,50.91
2015-10-15,53.330002,53.330002,53.330002,53.330002
2015-10-16,53.330002,53.330002,53.330002,53.330002
2015-10-19,53.330002,53.330002,53.330002,53.330002
2015-10-20,53.330002,53.330002,53.330002,53.330002
2015-10-21,53.330002,53.330002,53.330002,53.330002
2015-10-22,53.330002,53.330002,53.330002,53.330002
2015-10-23,53.330002,53.330002,53.330002,53.330002
2015-10-26,54,54,54,54
2015-10-27,54,54,54,54
2015-10-28,54,54,54,54
2015-10-29,54,54,54,54
2015-10-30,54,54,54,54
2015-11-02,54,54,54,54
2015-11-03,54,54,54,54
2015-11-04,54,54,54,54
2015-11-05,54,54,54,54
2015-11-06,54,54,54,54
2015-11-09,54,54,54,54
2015-11-10,54,54,54,54
2015-11-11,54,54,54,54
2015-11-12,49.98,50.049999,49.98,50.049999
2015-11-13,50.049999,50.049999,50.049999,50.049999
2015-11-16,50.990002,50.990002,50.990002,50.990002
2015-11-17,51.59,51.849998,51.59,51.849998
2015-11-18,52.810001,52.810001,52.810001,52.810001
2015-11-19,51.259998,51.259998,51.259998,51.259998
2015-11-20,50.990002,50.990002,50.990002,50.990002
2015-11-23,50.990002,50.990002,50.990002,50.990002
2015-11-24,52.630001,52.630001,52.630001,52.630001
2015-11-25,52.630001,52.630001,52.630001,52.630001
2015-11-27,52.630001,52.630001,52.630001,52.630001
2015-11-30,52.630001,52.630001,52.630001,52.630001
2015-12-01,50.439999,50.439999,50.439999,50.439999
2015-12-02,50.48,50.48,50.48,50.48
2015-12-03,50.48,50.48,50.48,50.48
2015-12-04,50.48,50.48,50.48,50.48
2015-12-07,49.389999,50,49.240002,49.990002
2015-12-08,48.84,48.84,48.84,48.84
2015-12-09,48.84,48.84,48.84,48.84
2015-12-10,48.84,48.84,48.84,48.84
2015-12-11,48.84,48.84,48.84,48.84
2015-12-14,47.450001,47.450001,47.450001,47.450001
2015-12-15,48,48,48,48
2015-12-16,47.380001,47.779999,47.380001,47.779999
2015-12-17,47.529999,47.529999,47.529999,47.529999
2015-12-18,47,47,46.970001,46.970001
2015-12-21,46.970001,46.970001,46.970001,46.970001
2015-12-22,46.389999,46.900002,46.389999,46.900002
2015-12-23,46.900002,46.900002,46.900002,46.900002
2015-12-24,46.900002,46.900002,46.900002,46.900002
2015-12-28,46.900002,46.900002,46.900002,46.900002
2015-12-29,46.900002,46.900002,46.900002,46.900002
2015-12-30,46.900002,46.900002,46.900002,46.900002
2015-12-31,47.18,47.18,47.18,47.18
2016-01-04,46.34,46.540001,46.34,46.540001
2016-01-05,46.150002,46.150002,45.639999,45.639999
2016-01-06,46.150002,46.150002,46.09,46.09
2016-01-07,46.490002,46.490002,46.490002,46.490002
2016-01-08,46.299999,46.32,46.299999,46.32
2016-01-11,46.32,46.32,46.32,46.32
2016-01-12,46.32,46.32,46.32,46.32
2016-01-13,46.32,46.32,46.32,46.32
2016-01-14,44.18,44.18,44.18,44.18
2016-01-15,44.59,44.59,44.59,44.59
2016-01-19,44.59,44.59,44.59,44.59
2016-01-20,44.59,44.59,44.59,44.59
2016-01-21,44.279999,44.279999,44.279999,44.279999
2016-01-22,44.279999,44.279999,44.279999,44.279999
2016-01-25,45.740002,45.75,45.740002,45.740002
2016-01-26,46.110001,46.220001,46.099998,46.220001
2016-01-27,46.220001,46.220001,46.220001,46.220001
2016-01-28,46.220001,46.220001,46.220001,46.220001
2016-01-29,46.57,46.93,46.57,46.93
2016-02-01,47.18,47.18,47.040001,47.040001
2016-02-02,47.040001,47.040001,47.040001,47.040001
2016-02-03,47,47,46.630001,46.630001
2016-02-04,46.630001,46.630001,46.630001,46.630001
2016-02-05,46.23,46.23,46.23,46.23
2016-02-08,45.93,45.93,45.93,45.93
2016-02-09,45.48,45.48,45.48,45.48
2016-02-10,46.029999,46.029999,46.029999,46.029999
2016-02-11,45.299999,45.299999,45.299999,45.299999
2016-02-12,45.299999,45.299999,45.299999,45.299999
2016-02-16,45.299999,45.299999,45.299999,45.299999
2016-02-17,47.25,47.25,47.25,47.25
2016-02-18,47.25,47.25,47.25,47.25
2016-02-19,47.25,47.25,47.25,47.25
2016-02-22,47.25,47.25,47.25,47.25
2016-02-23,47.25,47.25,47.25,47.25
2016-02-24,48.610001,48.610001,48.610001,48.610001
2016-02-25,49.060001,49.610001,49.060001,49.610001
2016-02-26,50.799999,50.799999,50.799999,50.799999
2016-02-29,50.900002,50.900002,50.900002,50.900002
2016-03-01,52.209999,52.209999,52.209999,52.209999
2016-03-02,51.700001,51.759998,51.700001,51.759998
2016-03-03,51.759998,51.759998,51.759998,51.759998
2016-03-04,51.970001,51.990002,51.970001,51.990002
2016-03-07,51.990002,51.990002,51.990002,51.990002
2016-03-08,53.200001,53.290001,53.200001,53.290001
2016-03-09,53.290001,53.290001,53.290001,53.290001
2016-03-10,53.290001,53.290001,53.290001,53.290001
2016-03-11,53.290001,53.290001,53.290001,53.290001
2016-03-14,53.310001,53.68,52.869999,53.560001
2016-03-15,53.560001,53.560001,53.560001,53.560001
2016-03-16,55.779999,55.779999,55.779999,55.779999
2016-03-17,56.610001,57.25,56.610001,57.25
2016-03-18,57.25,57.25,57.25,57.25
2016-03-21,57.25,57.25,57.25,57.25
2016-03-22,57.25,57.25,57.25,57.25
2016-03-23,57.25,57.25,57.25,57.25
2016-03-24,57.25,57.25,57.25,57.25
2016-03-28,55.950001,55.950001,55.950001,55.950001
2016-03-29,56.5,56.5,56.389999,56.389999
2016-03-30,57.220001,57.220001,56.970001,56.970001
2016-03-31,57.049999,57.049999,55.919998,55.919998
2016-04-01,55.919998,55.919998,55.919998,55.919998
2016-04-04,55.919998,55.919998,55.919998,55.919998
2016-04-05,54.240002,54.240002,54.240002,54.240002
2016-04-06,52.970001,53.049999,52.740002,52.740002
2016-04-07,52.630001,52.630001,52.630001,52.630001
2016-04-08,52.630001,52.630001,52.630001,52.630001
2016-04-11,52.630001,52.630001,52.630001,52.630001
2016-04-12,53.759998,53.759998,53.759998,53.759998
2016-04-13,54.259998,54.259998,54.259998,54.259998
2016-04-14,54,54.709999,54,54.709999
2016-04-15,54.900002,54.900002,54.900002,54.900002
2016-04-18,54.900002,54.900002,54.900002,54.900002
2016-04-19,55.77,55.77,55.77,55.77
2016-04-20,55.529999,55.619999,55.529999,55.619999
2016-04-21,55.619999,55.619999,55.619999,55.619999
2016-04-22,55.619999,55.619999,55.619999,55.619999
2016-04-25,54.599998,54.599998,54.599998,54.599998
2016-04-26,54.599998,54.599998,54.599998,54.599998
2016-04-27,55.169998,55.330002,55.169998,55.330002
2016-04-28,55.330002,55.330002,55.330002,55.330002
2016-04-29,55.049999,55.049999,55.049999,55.049999
2016-05-02,55.049999,55.049999,55.049999,55.049999
2016-05-03,55.049999,55.049999,55.049999,55.049999
2016-05-04,55.049999,55.049999,55.049999,55.049999
2016-05-05,55.049999,55.049999,55.049999,55.049999
2016-05-06,55.049999,55.049999,55.049999,55.049999
2016-05-09,55.049999,55.049999,55.049999,55.049999
2016-05-10,55.049999,55.049999,55.049999,55.049999
2016-05-11,53.830002,53.830002,53.740002,53.740002
2016-05-12,53.740002,53.740002,53.740002,53.740002
2016-05-13,53.740002,53.740002,53.740002,53.740002
2016-05-16,54.740002,54.740002,54.740002,54.740002
2016-05-17,54.740002,54.740002,54.740002,54.740002
2016-05-18,54.740002,54.740002,54.740002,54.740002
2016-05-19,54.740002,54.740002,54.740002,54.740002
2016-05-20,53.66,53.66,53.66,53.66
2016-05-23,53.66,53.66,53.66,53.66
2016-05-24,53.66,53.66,53.66,53.66
2016-05-25,53.66,53.66,53.66,53.66
2016-05-26,53.66,53.66,53.66,53.66
2016-05-27,53.66,53.66,53.66,53.66
2016-05-31,53.66,53.66,53.66,53.66
2016-06-01,53.66,53.66,53.66,53.66
2016-06-02,54.450001,54.450001,54.450001,54.450001
2016-06-03,55.59,55.59,55.59,55.59
2016-06-06,56.419998,56.419998,56.419998,56.419998
2016-06-07,56.470001,56.740002,56.470001,56.740002
2016-06-08,56.610001,56.610001,56.610001,56.610001
2016-06-09,56.610001,56.610001,56.610001,56.610001
2016-06-10,55.799999,55.799999,55.799999,55.799999
2016-06-13,54.509998,54.509998,54.509998,54.509998
2016-06-14,54.48,54.48,54.48,54.48
2016-06-15,54.5,54.5,53.959999,53.959999
2016-06-16,53.959999,53.959999,53.959999,53.959999
2016-06-17,53.959999,53.959999,53.959999,53.959999
2016-06-20,53.959999,53.959999,53.959999,53.959999
2016-06-21,53.959999,53.959999,53.959999,53.959999
2016-06-22,53.959999,53.959999,53.959999,53.959999
2016-06-23,53.959999,53.959999,53.959999,53.959999
2016-06-24,53.959999,53.959999,53.959999,53.959999
2016-06-27,52.119999,52.200001,52.119999,52.200001
2016-06-28,52.200001,52.200001,52.200001,52.200001
2016-06-29,52.91,52.91,52.91,52.91
2016-06-30,53.200001,53.200001,53.200001,53.200001
2016-07-01,53.200001,53.200001,53.200001,53.200001
2016-07-05,53.200001,53.200001,53.200001,53.200001
2016-07-06,53.740002,53.779999,53.740002,53.779999
2016-07-07,53.779999,53.779999,53.779999,53.779999
2016-07-08,53.779999,53.779999,53.779999,53.779999
2016-07-11,52.77,53.400002,52.77,53.400002
2016-07-12,53.400002,53.400002,53.400002,53.400002
2016-07-13,54.689999,54.689999,54.689999,54.689999
2016-07-14,54.689999,54.689999,54.689999,54.689999
2016-07-15,54.689999,54.689999,54.689999,54.689999
2016-07-18,54.66,54.66,54.66,54.66
2016-07-19,54.66,54.66,54.66,54.66
2016-07-20,54.66,54.66,54.66,54.66
2016-07-21,54.549999,54.549999,54.549999,54.549999
2016-07-22,54.549999,54.549999,54.549999,54.549999
2016-07-25,53.689999,53.689999,53.689999,53.689999
2016-07-26,53.689999,53.689999,53.689999,53.689999
2016-07-27,53.689999,53.689999,53.689999,53.689999
2016-07-28,55.650002,55.650002,55.599998,55.599998
2016-07-29,55.599998,55.599998,55.599998,55.599998
2016-08-01,55.599998,55.599998,55.599998,55.599998
2016-08-02,55.860001,55.860001,55.860001,55.860001
2016-08-03,55.860001,55.860001,55.860001,55.860001
2016-08-04,55.790001,55.790001,55.650002,55.66
2016-08-05,55.66,55.66,55.66,55.66
2016-08-08,55.299999,55.299999,55.299999,55.299999
2016-08-09,55.299999,55.299999,55.299999,55.299999
2016-08-10,55.299999,55.299999,55.299999,55.299999
2016-08-11,55.299999,55.299999,55.299999,55.299999
2016-08-12,55.299999,55.299999,55.299999,55.299999
2016-08-15,55.299999,55.299999,55.299999,55.299999
2016-08-16,55.299999,55.299999,55.299999,55.299999
2016-08-17,55.299999,55.299999,55.299999,55.299999
2016-08-18,57.040001,57.040001,56.98,57
2016-08-19,57,57,57,57
2016-08-22,55.509998,55.509998,55.509998,55.509998
2016-08-23,55.509998,55.509998,55.509998,55.509998
2016-08-24,55.889999,55.889999,55.880001,55.880001
2016-08-25,55.880001,55.880001,55.880001,55.880001
2016-08-26,55.880001,55.880001,55.880001,55.880001
2016-08-29,55.880001,55.880001,55.880001,55.880001
2016-08-30,54.209999,54.209999,54.209999,54.209999
2016-08-31,54.209999,54.209999,54.209999,54.209999
2016-09-01,54.619999,54.619999,54.619999,54.619999
2016-09-02,54.619999,54.619999,54.619999,54.619999
2016-09-06,54.619999,54.619999,54.619999,54.619999
2016-09-07,54.619999,54.619999,54.619999,54.619999
2016-09-08,54.619999,54.619999,54.619999,54.619999
2016-09-09,54.619999,54.619999,54.619999,54.619999
2016-09-12,54.619999,54.619999,54.619999,54.619999
2016-09-13,54.619999,54.619999,54.619999,54.619999
2016-09-14,54.619999,54.619999,54.619999,54.619999
2016-09-15,54.619999,54.619999,54.619999,54.619999
2016-09-16,54.619999,54.619999,54.619999,54.619999
2016-09-19,52.310001,52.310001,52.310001,52.310001
2016-09-20,52.599998,52.599998,52.599998,52.599998
2016-09-21,52.599998,52.599998,52.599998,52.599998
2016-09-22,52.599998,52.599998,52.599998,52.599998
2016-09-23,52.599998,52.599998,52.599998,52.599998
2016-09-26,52.07,52.07,52.07,52.07
2016-09-27,51.220001,51.299999,51.220001,51.299999
2016-09-28,51.490002,51.490002,51.490002,51.490002
2016-09-29,51.200001,51.200001,51.200001,51.200001
2016-09-30,51.200001,51.200001,51.200001,51.200001
2016-10-03,51.200001,51.200001,51.200001,51.200001
2016-10-04,50.419998,50.419998,50.419998,50.419998
2016-10-05,50.419998,50.419998,50.419998,50.419998
2016-10-06,50.419998,50.419998,50.419998,50.419998
2016-10-07,49.880001,49.880001,49.880001,49.880001
2016-10-10,49.880001,49.880001,49.880001,49.880001
2016-10-11,49.939999,49.939999,49.939999,49.939999
2016-10-12,49.939999,49.939999,49.939999,49.939999
2016-10-13,49.939999,49.939999,49.939999,49.939999
2016-10-14,49.939999,49.939999,49.939999,49.939999
2016-10-17,49.939999,49.939999,49.939999,49.939999
2016-10-18,49.939999,49.939999,49.939999,49.939999
2016-10-19,50.970001,50.970001,50.970001,50.970001
2016-10-20,50.619999,50.619999,50.619999,50.619999
2016-10-21,50.049999,50.049999,50.049999,50.049999
2016-10-24,50.049999,50.049999,50.049999,50.049999
2016-10-25,49.82,49.900002,49.720001,49.900002
2016-10-26,49.900002,49.900002,49.900002,49.900002
2016-10-27,49.799999,49.799999,49.799999,49.799999
2016-10-28,49.799999,49.799999,49.799999,49.799999
2016-10-31,48.860001,49.68,48.860001,49.529999
2016-11-01,49.529999,49.529999,49.529999,49.529999
2016-11-02,49.529999,49.529999,49.529999,49.529999
2016-11-03,48.779999,48.779999,48.779999,48.779999
2016-11-04,48.779999,48.779999,48.779999,48.779999
2016-11-07,48.779999,48.779999,48.779999,48.779999
2016-11-08,48.779999,48.779999,48.779999,48.779999
2016-11-09,48.779999,48.779999,48.779999,48.779999
2016-11-10,48.779999,48.779999,48.779999,48.779999
2016-11-11,48.779999,48.779999,48.779999,48.779999
2016-11-14,48.779999,48.779999,48.779999,48.779999
2016-11-15,48.02,48.02,48.02,48.02
2016-11-16,51.040001,51.040001,49.799999,49.810001
2016-11-17,49.810001,49.810001,49.810001,49.810001
2016-11-18,49.810001,49.810001,49.810001,49.810001
2016-11-21,50.41,51.279999,50.41,51.279999
2016-11-22,51.279999,51.279999,51.279999,51.279999
2016-11-23,51.279999,51.279999,51.279999,51.279999
2016-11-25,51.279999,51.279999,51.279999,51.279999
2016-11-28,51.279999,51.279999,51.279999,51.279999
2016-11-29,51.279999,51.279999,51.279999,51.279999
2016-11-30,52.060001,52.060001,52.060001,52.060001
2016-12-01,52.060001,52.060001,52.060001,52.060001
2016-12-02,52.060001,52.060001,52.060001,52.060001
2016-12-05,52.060001,52.060001,52.060001,52.060001
2016-12-06,52.060001,52.060001,52.060001,52.060001
2016-12-07,52.060001,52.060001,52.060001,52.060001
2016-12-08,53.099998,53.099998,53.099998,53.099998
2016-12-09,53.830002,53.830002,53.830002,53.830002
2016-12-12,53.830002,53.830002,53.830002,53.830002
2016-12-13,53.830002,53.830002,53.830002,53.830002
2016-12-14,53.830002,53.830002,53.830002,53.830002
2016-12-15,53.830002,53.830002,53.830002,53.830002
2016-12-16,53.830002,53.830002,53.830002,53.830002
2016-12-19,53.830002,53.830002,53.830002,53.830002
2016-12-20,53.830002,53.830002,53.830002,53.830002
2016-12-21,53.830002,53.830002,53.830002,53.830002
2016-12-22,53.830002,53.830002,53.830002,53.830002
2016-12-23,53.830002,53.830002,53.830002,53.830002
2016-12-27,53.830002,53.830002,53.830002,53.830002
2016-12-28,53.830002,53.830002,53.830002,53.830002
2016-12-29,53.830002,53.830002,53.830002,53.830002
2016-12-30,52.790001,52.790001,52.790001,52.790001
2017-01-03,52.639999,52.639999,52.599998,52.599998
2017-01-04,52.599998,52.599998,52.599998,52.599998
2017-01-05,52.599998,52.599998,52.599998,52.599998
2017-01-06,52.599998,52.599998,52.599998,52.599998
2017-01-09,52.599998,52.599998,52.599998,52.599998
2017-01-10,52.599998,52.599998,52.599998,52.599998
2017-01-11,52.599998,52.599998,52.599998,52.599998
2017-01-12,53.02,53.02,53.02,53.02
2017-01-13,53.02,53.02,53.02,53.02
2017-01-17,53.02,53.02,53.02,53.02
2017-01-18,53.02,53.02,53.02,53.02
2017-01-19,52.5,52.5,52.5,52.5
2017-01-20,52.84,52.84,52.84,52.84
2017-01-23,52.639999,52.669998,52.639999,52.669998
2017-01-24,52.900002,52.900002,52.900002,52.900002
2017-01-25,53.389999,53.389999,53.380001,53.380001
2017-01-26,53.119999,53.119999,52.959999,52.959999
2017-01-27,52.959999,52.959999,52.959999,52.959999
2017-01-30,52.349998,52.349998,52.349998,52.349998
2017-01-31,52.349998,52.349998,52.349998,52.349998
2017-02-01,52.349998,52.349998,52.349998,52.349998
2017-02-02,52.349998,52.349998,52.349998,52.349998
2017-02-03,52.349998,52.349998,52.349998,52.349998
2017-02-06,51.16,51.16,51.16,51.16
2017-02-07,51.16,51.16,51.16,51.16
2017-02-08,51.16,51.16,51.16,51.16
2017-02-09,51.16,51.16,51.16,51.16
2017-02-10,51.16,51.16,51.16,51.16
2017-02-13,51.16,51.16,51.16,51.16
2017-02-14,51.16,51.16,51.16,51.16
2017-02-15,51.82,51.93,51.82,51.93
2017-02-16,51.93,51.93,51.93,51.93
2017-02-17,51.93,51.93,51.93,51.93
2017-02-21,52,52,52,52
2017-02-22,52.060001,52.060001,52.060001,52.060001
2017-02-23,52.060001,52.060001,52.060001,52.060001
2017-02-24,52.060001,52.060001,52.060001,52.060001
2017-02-27,52.060001,52.060001,52.060001,52.060001
2017-02-28,52.59,52.59,52.59,52.59
2017-03-01,52.59,52.59,52.59,52.59
2017-03-02,52.59,52.59,52.59,52.59
2017-03-03,52.59,52.59,52.59,52.59
2017-03-06,52.59,52.59,52.59,52.59
