Date,Open,High,Low,Close
2015-04-01,188.699997,192.300003,186.050003,187.589996
2015-04-02,190.229996,193.229996,190,191
2015-04-06,198,207.75,197.5,203.100006
2015-04-07,202.509995,205.059998,201.139999,203.25
2015-04-08,208.199997,210.899994,205.869995,207.669998
2015-04-09,208.429993,210.369995,206.119995,210.089996
2015-04-10,209.850006,211.649994,209,210.899994
2015-04-13,210.440002,213,209.050003,209.779999
2015-04-14,208.570007,209.490005,205.5,207.460007
2015-04-15,207.460007,209.589996,206.600006,207.830002
2015-04-16,207.699997,209.169998,206.289993,206.699997
2015-04-17,204.990005,206.880005,203.5,206.789993
2015-04-20,206.779999,207.850006,203.850006,205.270004
2015-04-21,205.800003,210.75,204.309998,209.410004
2015-04-22,212.5,221.880005,211.690002,219.440002
2015-04-23,218.270004,221.479996,217.149994,218.600006
2015-04-24,220.5,220.800003,218.009995,218.429993
2015-04-27,222.559998,238.75,222,231.550003
2015-04-28,234.75,235.5,228.029999,230.479996
2015-04-29,230.050003,234.970001,227.630005,232.449997
2015-04-30,230.389999,232.889999,225.169998,226.050003
2015-05-01,229.940002,231.770004,220.410004,226.029999
2015-05-04,228.179993,234.729996,227.110001,230.509995
2015-05-05,237.759995,239.5,229.130005,232.949997
2015-05-06,234.100006,234.470001,228.199997,230.429993
2015-05-07,221,237.479996,220.25,236.800003
2015-05-08,235.990005,238.410004,233.699997,236.610001
2015-05-11,236.289993,242.880005,235.309998,239.490005
2015-05-12,240.110001,246.350006,238.190002,244.740005
2015-05-13,247.610001,248.300003,242.25,243.179993
2015-05-14,244.820007,244.889999,241.25,244.100006
2015-05-15,243.929993,249.399994,242.5,248.839996
2015-05-18,247,249.899994,246,248.75
2015-05-19,248.429993,251,246.149994,247.139999
2015-05-20,247.130005,247.740005,241.369995,244.350006
2015-05-21,243.029999,246.619995,242.360001,245.619995
2015-05-22,245.380005,248.600006,245.009995,247.729996
2015-05-26,247.679993,252,246.5,247.460007
2015-05-27,248.509995,249.5,245.550003,247.429993
2015-05-28,247.029999,251.800003,245.050003,251.449997
2015-05-29,251,252.869995,249.429993,250.800003
2015-06-01,251.410004,251.600006,247.470001,249.449997
2015-06-02,248.919998,249.399994,246.300003,248.350006
2015-06-03,248.199997,250.720001,247.009995,248.990005
2015-06-04,247.5,249.300003,245.710007,245.919998
2015-06-05,246,249.699997,245.679993,249.139999
2015-06-08,250.850006,258.75,250.309998,256.290009
2015-06-09,255.399994,257.73999,254.139999,256
2015-06-10,251.899994,254,248.5,250.699997
2015-06-11,253.259995,254.369995,250.429993,251.410004
2015-06-12,250.210007,253.460007,250.210007,250.690002
2015-06-15,249.699997,251.279999,246.009995,250.380005
2015-06-16,250.130005,253.440002,249.100006,253.119995
2015-06-17,252.169998,264.359985,252.020004,260.410004
2015-06-18,262,263.459991,260.019989,261.890015
2015-06-19,262.399994,263.799988,260.100006,262.51001
2015-06-22,262.149994,264.399994,255.690002,259.790009
2015-06-23,260.320007,268,258.570007,267.670013
2015-06-24,266.980011,267.350006,263.720001,265.170013
2015-06-25,266.450012,271.410004,265.25,268.790009
2015-06-26,268.890015,269.109985,266,267.089996
2015-06-29,261.950012,265.950012,260.700012,262.019989
2015-06-30,264.799988,270.920013,264,268.26001
2015-07-01,271.109985,272.619995,267.850006,269.149994
2015-07-02,280.200012,282.450012,273.309998,280.019989
2015-07-06,278.880005,281.690002,276.299988,279.720001
2015-07-07,275,275.200012,260.769989,267.880005
2015-07-08,259.320007,260.799988,254.309998,254.960007
2015-07-09,259.079987,262.950012,256.790009,257.920013
2015-07-10,262.220001,263,257.820007,259.149994
2015-07-13,262.25,262.549988,256.049988,262.160004
2015-07-14,262.100006,265.98999,260.51001,265.649994
2015-07-15,266.73999,267.48999,262.079987,263.140015
2015-07-16,264.220001,267.200012,263.160004,266.679993
2015-07-17,272.5,275.540009,268.25,274.660004
2015-07-20,275,286.649994,272.540009,282.26001
2015-07-21,270.049988,273.5,266.549988,266.769989
2015-07-22,261.269989,269.440002,260.859985,267.869995
2015-07-23,269.649994,269.899994,265.269989,267.200012
2015-07-24,267.380005,271.089996,263.920013,265.410004
2015-07-27,262.429993,264.429993,250.789993,253.009995
2015-07-28,255.75,265.399994,251.839996,264.820007
2015-07-29,264.269989,267.890015,262,263.820007
2015-07-30,262.690002,266.940002,262.109985,266.790009
2015-07-31,267.600006,269.359985,265.119995,266.149994
2015-08-03,266.290009,266.709991,257.070007,259.98999
2015-08-04,260.01001,266.720001,258.339996,266.279999
2015-08-05,263.579987,271,260.399994,270.130005
2015-08-06,249.539993,255,236.119995,246.130005
2015-08-07,243.580002,243.729996,238.389999,242.509995
2015-08-10,238.149994,242.970001,236.050003,241.139999
2015-08-11,237.149994,239.300003,234.440002,237.369995
2015-08-12,235,239.770004,232.740005,238.169998
2015-08-13,239.860001,246.479996,239.119995,242.509995
2015-08-14,247.240005,247.929993,241.770004,243.149994
2015-08-17,255.559998,256.589996,250.509995,254.990005
2015-08-18,255.380005,260.950012,253.559998,260.720001
2015-08-19,260.329987,260.649994,255.020004,255.25
2015-08-20,252.059998,254.559998,241.899994,242.179993
2015-08-21,236,243.800003,230.509995,230.770004
2015-08-24,202.789993,231.399994,195,218.869995
2015-08-25,230.520004,230.899994,219.119995,220.029999
2015-08-26,227.929993,228,215.509995,224.839996
2015-08-27,231,244.75,230.809998,242.990005
2015-08-28,241.860001,251.449997,241.570007,248.479996
2015-08-31,245.619995,254.949997,245.509995,249.059998
2015-09-01,240.339996,246,236.970001,238.630005
2015-09-02,245.300003,247.880005,239.779999,247.690002
2015-09-03,252.059998,252.080002,245,245.570007
2015-09-04,240.889999,244.089996,238.199997,241.929993
2015-09-08,245.050003,249.160004,244.050003,248.169998
2015-09-09,252.050003,254.25,248.300003,248.910004
2015-09-10,247.229996,250.720001,245.330002,248.479996
2015-09-11,247.639999,250.240005,244.729996,250.240005
2015-09-14,251.100006,254.25,249.669998,253.190002
2015-09-15,252.75,254.600006,249.5,253.570007
2015-09-16,253.039993,262.880005,252.880005,262.25
2015-09-17,263.959991,265.5,260.690002,262.070007
2015-09-18,257.959991,263.820007,257.5,260.619995
2015-09-21,263.980011,271.570007,255.800003,264.200012
2015-09-22,259.029999,262.649994,255.869995,260.940002
2015-09-23,261.950012,262.079987,257.579987,261.059998
2015-09-24,259.529999,263.450012,256.209991,263.119995
2015-09-25,266.609985,266.910004,256.149994,256.910004
2015-09-28,257.350006,259.790009,246.610001,248.429993
2015-09-29,250.460007,254.729996,245.460007,246.649994
2015-09-30,252,252.399994,242.339996,248.399994
2015-10-01,247.509995,248.5,237.130005,239.880005
2015-10-02,235.600006,247.699997,234.929993,247.570007
2015-10-05,248.839996,249.839996,244.130005,246.149994
2015-10-06,240,243.029999,235.580002,241.460007
2015-10-07,236.630005,237.699997,229.119995,231.960007
2015-10-08,230.080002,230.720001,221.309998,226.720001
2015-10-09,220.929993,224.369995,218.360001,220.690002
2015-10-12,222.990005,223,215.270004,215.580002
2015-10-13,213.279999,222.520004,211.130005,219.25
2015-10-14,220.669998,220.949997,215.429993,216.880005
2015-10-15,216.429993,221.729996,213.699997,221.309998
2015-10-16,223.039993,230.479996,222.869995,227.009995
2015-10-19,226.5,231.149994,224.940002,228.100006
2015-10-20,227.720001,228.600006,202,213.029999
2015-10-21,211.990005,214.809998,208.800003,210.089996
2015-10-22,211.559998,215.75,209.399994,211.720001
2015-10-23,215,215.350006,207.690002,209.089996
2015-10-26,211.380005,215.880005,210,215.259995
2015-10-27,214.839996,217.100006,207.509995,210.350006
2015-10-28,211.309998,213.449997,208.300003,212.960007
2015-10-29,211.75,213.75,210.639999,211.630005
2015-10-30,210.399994,211.630005,203.889999,206.929993
2015-11-02,208.919998,215.800003,207.220001,213.789993
2015-11-03,213.850006,214.440002,207.75,208.350006
2015-11-04,227,232.740005,225.199997,231.630005
2015-11-05,230.580002,234.580002,229.190002,231.770004
2015-11-06,230.699997,233.360001,229.5,232.360001
2015-11-09,232.990005,232.990005,224.309998,225.330002
2015-11-10,223.479996,223.699997,216.080002,216.5
2015-11-11,217.770004,219.479996,213.630005,219.080002
2015-11-12,217.850006,219,212.660004,212.940002
2015-11-13,212.949997,212.990005,206.520004,207.190002
2015-11-16,206.089996,214.979996,205.800003,214.309998
2015-11-17,215.199997,216,211.399994,214
2015-11-18,214.5,221.380005,212.520004,221.070007
2015-11-19,220.539993,226.190002,220.300003,221.800003
2015-11-20,223.490005,225,213.580002,220.009995
2015-11-23,217.350006,219.179993,214.679993,217.75
2015-11-24,215.369995,221,215,218.25
2015-11-25,221.339996,230.830002,220.380005,229.639999
2015-11-27,231.059998,232.25,227.009995,231.610001
2015-11-30,231.789993,234.279999,229.080002,230.259995
2015-12-01,231.059998,238,231.050003,237.190002
2015-12-02,237,238.600006,231.229996,231.990005
2015-12-03,235.479996,237.449997,230,232.710007
2015-12-04,232.460007,233.270004,227.660004,230.380005
2015-12-07,227.699997,235.630005,226.149994,231.130005
2015-12-08,227.520004,228.800003,224.199997,226.720001
2015-12-09,226.699997,227.5,220.720001,224.520004
2015-12-10,224.710007,228.490005,223.639999,227.070007
2015-12-11,225.240005,225.75,216.639999,217.020004
2015-12-14,217.509995,220.919998,214.869995,218.580002
2015-12-15,221.820007,222.220001,218,221.089996
2015-12-16,222.100006,234.880005,220.729996,234.509995
2015-12-17,233.940002,237.759995,229.809998,233.389999
2015-12-18,232.889999,235.899994,229.289993,230.460007
2015-12-21,231.690002,235.830002,231.080002,232.559998
2015-12-22,234.990005,236.550003,229.630005,229.949997
2015-12-23,232.179993,233.449997,228.130005,229.699997
2015-12-24,230.559998,231.880005,228.279999,230.570007
2015-12-28,231.490005,231.979996,225.539993,228.949997
2015-12-29,230.059998,237.720001,229.550003,237.190002
2015-12-30,236.600006,243.630005,235.669998,238.089996
2015-12-31,238.509995,243.449997,238.369995,240.009995
2016-01-04,230.720001,231.380005,219,223.410004
2016-01-05,226.360001,226.889999,220,223.429993
2016-01-06,220,220.050003,215.979996,219.039993
2016-01-07,214.190002,218.440002,213.669998,215.649994
2016-01-08,217.860001,220.440002,210.770004,211
2016-01-11,214.009995,214.449997,203,207.850006
2016-01-12,211.600006,213.740005,205.309998,209.970001
2016-01-13,212.009995,212.649994,200,200.309998
2016-01-14,202.210007,210,193.380005,206.179993
2016-01-15,198.970001,205.070007,197.25,204.990005
2016-01-19,208.710007,210.470001,200.779999,204.720001
2016-01-20,199.399994,201.279999,191.25,198.699997
2016-01-21,201.550003,203.229996,195.020004,199.970001
2016-01-22,204.800003,205.5,199.029999,202.550003
2016-01-25,200.059998,203.570007,195.880005,196.380005
2016-01-26,196.699997,197.820007,188.880005,193.559998
2016-01-27,192.380005,193.259995,185.770004,188.070007
2016-01-28,190.789993,191.279999,182.410004,189.699997
2016-01-29,189.949997,193.740005,188.080002,191.199997
2016-02-01,188.759995,199.520004,182.75,196.940002
2016-02-02,192.419998,193.119995,180.229996,182.779999
2016-02-03,183.589996,183.940002,170.179993,173.479996
2016-02-04,170.699997,175.979996,166.990005,175.330002
2016-02-05,171.300003,173,157.740005,162.600006
2016-02-08,157.100006,157.149994,146,147.990005
2016-02-09,142.320007,159.789993,141.050003,148.25
2016-02-10,150.5,154.970001,141.740005,143.669998
2016-02-11,152,163.259995,147,150.470001
2016-02-12,155,157.009995,143.699997,151.039993
2016-02-16,158.699997,162.949997,154.110001,155.169998
2016-02-17,159,169.339996,156.679993,168.679993
2016-02-18,172.419998,172.949997,164.770004,166.770004
2016-02-19,163.660004,167.490005,162.5,166.580002
2016-02-22,170.119995,178.910004,169.850006,177.740005
2016-02-23,176.160004,181.729996,173.679993,177.210007
2016-02-24,172.75,179.5,167.839996,179
2016-02-25,178.649994,188.520004,175.199997,187.429993
2016-02-26,188.699997,192,185,190.339996
2016-02-29,192.399994,196.350006,189.220001,191.929993
2016-03-01,194.25,195.949997,182.699997,186.350006
2016-03-02,183.729996,188.520004,181.5,188.339996
2016-03-03,188.279999,197.419998,184.220001,195.740005
2016-03-04,198,204.029999,197.5,201.039993
2016-03-07,197.679993,209.699997,197.399994,205.289993
2016-03-08,203.5,207.5,202.199997,202.600006
2016-03-09,204.520004,209.369995,202.789993,208.720001
2016-03-10,210,213.289993,200.669998,205.179993
2016-03-11,207.929993,209.419998,205.330002,207.5
2016-03-14,212.649994,216.720001,210.639999,215.149994
2016-03-15,214.270004,218.970001,211.5,218.339996
2016-03-16,218,222.580002,217.020004,221.929993
2016-03-17,221.470001,228.5,220,226.380005
2016-03-18,229.100006,234.479996,228.059998,232.740005
2016-03-21,235.339996,239.880005,235,238.320007
2016-03-22,237.210007,238.990005,232.559998,234.240005
2016-03-23,232.369995,234.729996,222.029999,222.580002
2016-03-24,215.779999,228.889999,215,227.75
2016-03-28,231.610001,234.809998,225,230.259995
2016-03-29,229.889999,232.380005,225.330002,230.130005
2016-03-30,235.089996,235.5,226.5,226.889999
2016-03-31,229.339996,237.419998,225.009995,229.770004
2016-04-01,244.830002,247.899994,233.25,237.589996
2016-04-04,249.119995,252.119995,243.639999,246.990005
2016-04-05,240.5,256.559998,240,255.470001
2016-04-06,253.970001,267.73999,253.449997,265.420013
2016-04-07,266.450012,269.339996,254.509995,257.200012
2016-04-08,260.5,260.820007,248.020004,250.070007
2016-04-11,251,258.98999,245.300003,249.919998
2016-04-12,249.5,251.800003,243.630005,247.820007
2016-04-13,248.509995,255.5,247.330002,254.529999
2016-04-14,253,256.839996,251.050003,251.860001
2016-04-15,251.309998,254.600006,249.119995,254.509995
2016-04-18,252.229996,258.309998,251.660004,253.880005
2016-04-19,253.119995,254.369995,241.25,247.369995
2016-04-20,246.259995,253.660004,241.5,249.970001
2016-04-21,248.990005,250.899994,246.910004,248.289993
2016-04-22,248.889999,254,245.710007,253.75
2016-04-25,253.009995,257.380005,250.759995,251.820007
2016-04-26,252.050003,255.729996,249.389999,253.740005
2016-04-27,252.75,255,249.399994,251.470001
2016-04-28,249.850006,253.429993,247.440002,247.710007
2016-04-29,248.139999,248.429993,237.809998,240.759995
2016-05-02,241.5,243.190002,234.820007,241.800003
2016-05-03,237.360001,238.910004,231.619995,232.320007
2016-05-04,230.289993,234.460007,220.399994,222.559998
2016-05-05,228.460007,228.639999,209.789993,211.529999
2016-05-06,210.869995,216.369995,208.110001,214.929993
2016-05-09,215.720001,216.149994,206.800003,208.919998
2016-05-10,207.550003,209.470001,205,208.690002
2016-05-11,207.589996,215.479996,206.050003,208.960007
2016-05-12,211.440002,211.669998,203.660004,207.279999
2016-05-13,207.779999,211.199997,206.699997,207.610001
2016-05-16,208.149994,213.149994,207.919998,208.289993
2016-05-17,209.050003,209.820007,204.020004,204.660004
2016-05-18,209.149994,215.309998,207.75,211.169998
2016-05-19,213.619995,216.789993,207.300003,215.210007
2016-05-20,216.990005,220.550003,216.350006,220.279999
2016-05-23,219.869995,222.600006,215.860001,216.220001
2016-05-24,216.600006,218.740005,215.179993,217.910004
2016-05-25,217.910004,221.360001,216.509995,219.580002
2016-05-26,220.5,225.259995,219.050003,225.119995
2016-05-27,224.990005,225.929993,220.75,223.039993
2016-05-31,223.039993,224.75,221.5,223.229996
2016-06-01,221.479996,222.399994,216.889999,219.559998
2016-06-02,219.589996,219.910004,217.110001,218.960007
2016-06-03,220,221.940002,218.009995,218.990005
2016-06-06,218,220.899994,215.449997,220.679993
2016-06-07,222.240005,234.440002,221.520004,232.339996
2016-06-08,233.800003,240.850006,232.610001,235.520004
2016-06-09,234.979996,235.330002,227.059998,229.360001
2016-06-10,227.389999,227.970001,218.419998,218.789993
2016-06-13,219.5,225.770004,217.660004,217.869995
2016-06-14,218.880005,222.199997,212.529999,214.960007
2016-06-15,216.949997,221.899994,215.130005,217.699997
2016-06-16,217.419998,218.039993,213.5,217.929993
2016-06-17,217.809998,219.990005,214.5,215.470001
2016-06-20,219.5,223.75,218.229996,219.699997
2016-06-21,220.679993,222.570007,218.809998,219.610001
2016-06-22,199.470001,205.949997,195.75,196.660004
2016-06-23,195.690002,197.550003,192.130005,196.399994
2016-06-24,190.050003,195.119995,189.729996,193.149994
2016-06-27,190.860001,198.809998,187.869995,198.550003
2016-06-28,201.889999,204.050003,199.410004,201.789993
2016-06-29,205.130005,211.779999,203,210.190002
2016-06-30,212.970001,213.5,209.020004,212.279999
2016-07-01,206.139999,218.240005,206,216.5
2016-07-05,209.729996,214.539993,208,213.979996
2016-07-06,210,215.229996,209,214.440002
2016-07-07,213.100006,218.119995,213.009995,215.940002
2016-07-08,217.800003,219.809998,214.5,216.779999
2016-07-11,219.960007,226.779999,219.509995,224.779999
2016-07-12,224.100006,227.5,223.220001,224.649994
2016-07-13,225.5,225.589996,220.289993,222.529999
2016-07-14,223.119995,224.940002,221.050003,221.529999
2016-07-15,222.520004,222.75,219.639999,220.399994
2016-07-18,219.639999,227.089996,218.300003,226.25
2016-07-19,225,229.100006,224.75,225.259995
2016-07-20,226.470001,229.800003,225,228.360001
2016-07-21,226,227.850006,219.100006,220.5
2016-07-22,221.990005,224.5,218.880005,222.270004
2016-07-25,222.270004,231.389999,221.369995,230.009995
2016-07-26,227.690002,230,225.300003,229.509995
2016-07-27,229.339996,233.360001,226.919998,228.490005
2016-07-28,227.949997,230.759995,226.600006,230.610001
2016-07-29,230.699997,235.279999,230.240005,234.789993
2016-08-01,235.5,236.630005,229.380005,230.009995
2016-08-02,229.369995,229.869995,221.399994,227.199997
2016-08-03,227.369995,229.699997,224.210007,225.789993
2016-08-04,225.690002,230.860001,222.050003,230.610001
2016-08-05,230,232,227.399994,230.029999
2016-08-08,228,229.600006,226.089996,226.160004
2016-08-09,226.820007,231.539993,226.649994,229.080002
2016-08-10,228.240005,229.869995,224.619995,225.649994
2016-08-11,226.169998,227.570007,223.410004,224.910004
2016-08-12,225.410004,226.649994,224.039993,225.610001
2016-08-15,226.020004,229.5,224.929993,225.589996
2016-08-16,225.490005,227.190002,223.410004,223.610001
2016-08-17,224.330002,224.830002,222.800003,223.240005
2016-08-18,223.820007,225.660004,222.289993,223.509995
2016-08-19,223.539993,225.169998,222.529999,225
2016-08-22,224.169998,225.110001,222.679993,222.929993
2016-08-23,224.320007,228.490005,222.800003,224.839996
2016-08-24,227.050003,227.149994,222.220001,222.619995
2016-08-25,223.110001,223.800003,220.770004,220.960007
2016-08-26,222.139999,222.860001,218.820007,219.990005
2016-08-29,220.149994,220.399994,215,215.199997
2016-08-30,216.110001,216.110001,210.520004,211.339996
2016-08-31,210.429993,212.600006,208.649994,212.009995
2016-09-01,209.009995,211.100006,200.5,200.770004
2016-09-02,202.330002,203.199997,196.199997,197.779999
2016-09-06,199.020004,203.25,199,202.830002
2016-09-07,205.5,206.5,200.710007,201.710007
2016-09-08,199.550003,199.889999,196.360001,197.360001
2016-09-09,199.089996,199.919998,193.699997,194.470001
2016-09-12,195,201.369995,194.100006,198.300003
2016-09-13,197.059998,198.490005,193.449997,196.050003
2016-09-14,195.75,197.919998,194.860001,196.410004
2016-09-15,196.490005,202.520004,196.399994,200.419998
2016-09-16,200.419998,205.699997,199,205.399994
2016-09-19,207,209.429993,205,206.339996
2016-09-20,206.850006,207.75,203.910004,204.639999
2016-09-21,206.369995,207,201.559998,205.220001
2016-09-22,206.399994,207.279999,203,206.429993
2016-09-23,205.990005,210.179993,205.669998,207.449997
2016-09-26,206.5,211,206.5,208.990005
2016-09-27,209.649994,209.979996,204.610001,205.809998
2016-09-28,207.509995,208.25,205.259995,206.270004
2016-09-29,205.600006,207.330002,200.580002,200.699997
2016-09-30,202.210007,204.979996,199.550003,204.029999
2016-10-03,212.300003,215.669998,208.25,213.699997
2016-10-04,213.100006,213.320007,208.820007,211.410004
2016-10-05,212.240005,213.149994,208.119995,208.460007
2016-10-06,202.460007,204.210007,200.210007,201
2016-10-07,201,201.320007,195.800003,196.610001
2016-10-10,201.350006,204.139999,199.660004,200.949997
2016-10-11,201.850006,202.199997,198.309998,200.100006
2016-10-12,200.949997,203.880005,200.419998,201.509995
2016-10-13,200.5,200.899994,197.050003,200.240005
2016-10-14,200.660004,201.429993,196.300003,196.509995
2016-10-17,197.050003,198.389999,192,193.960007
2016-10-18,195.990005,199.470001,193.259995,199.100006
2016-10-19,199.740005,206.660004,198.059998,203.559998
2016-10-20,202.119995,203,197.050003,199.100006
2016-10-21,198.600006,201.570007,197.410004,200.089996
2016-10-24,201,203.949997,200.25,202.759995
2016-10-25,202.899994,204.690002,201.199997,202.339996
2016-10-26,201,203.190002,200.100006,202.240005
2016-10-27,211.339996,213.699997,201.649994,204.009995
2016-10-28,204,205.320007,199.830002,199.970001
2016-10-31,202.490005,202.490005,195.809998,197.729996
2016-11-01,198.039993,198.5,188.110001,190.789993
2016-11-02,190.050003,192.699997,187.509995,188.020004
2016-11-03,189,191.470001,187.039993,187.419998
2016-11-04,189,193.460007,185.960007,190.559998
2016-11-07,193.589996,194.289993,190.050003,193.210007
2016-11-08,193.789993,197.490005,191.259995,194.940002
2016-11-09,186.880005,192,183.949997,190.059998
2016-11-10,191.050003,191.610001,180.419998,185.350006
2016-11-11,184.240005,188.880005,183,188.559998
2016-11-14,188,188.25,178.190002,181.449997
2016-11-15,182.779999,186.429993,182.050003,183.770004
2016-11-16,182.649994,184.729996,181.210007,183.929993
2016-11-17,183.490005,189.490005,182.110001,188.660004
2016-11-18,190.649994,193,185,185.020004
2016-11-21,185.039993,188.889999,184.410004,184.520004
2016-11-22,185.839996,191.470001,183.710007,191.169998
2016-11-23,190.610001,195.639999,189,193.139999
2016-11-25,193.639999,197.240005,193.639999,196.649994
2016-11-28,195.479996,199.350006,194.550003,196.119995
2016-11-29,195.559998,196.729996,189.5,189.570007
2016-11-30,191,191.889999,187.5,189.399994
2016-12-01,188.25,188.529999,181,181.880005
2016-12-02,182.880005,184.880005,180,181.470001
2016-12-05,182.509995,188.889999,182.509995,186.800003
2016-12-06,185.520004,186.580002,182.679993,185.850006
2016-12-07,186.149994,193.399994,185,193.149994
2016-12-08,192.050003,192.5,189.539993,192.289993
2016-12-09,190.869995,193.839996,190.809998,192.179993
2016-12-12,192.800003,194.419998,191.179993,192.429993
2016-12-13,193.179993,201.279999,193,198.149994
2016-12-14,198.740005,203,196.759995,198.690002
2016-12-15,198.410004,200.740005,197.389999,197.580002
2016-12-16,198.080002,202.589996,197.600006,202.490005
2016-12-19,202.490005,204.449997,199.839996,202.729996
2016-12-20,203.050003,209,202.5,208.789993
2016-12-21,208.449997,212.229996,207.410004,207.699997
2016-12-22,208.220001,209.990005,206.5,208.449997
2016-12-23,208,213.449997,207.710007,213.339996
2016-12-27,214.880005,222.25,214.419998,219.529999
2016-12-28,221.529999,223.800003,217.199997,219.740005
2016-12-29,218.559998,219.199997,214.119995,214.679993
2016-12-30,216.300003,217.5,211.679993,213.690002
2017-01-03,214.860001,220.330002,210.960007,216.990005
2017-01-04,214.75,228,214.309998,226.990005
2017-01-05,226.419998,227.479996,221.949997,226.75
2017-01-06,226.929993,230.309998,225.449997,229.009995
2017-01-09,228.970001,231.919998,228,231.279999
2017-01-10,232,232,226.889999,229.869995
2017-01-11,229.070007,229.979996,226.679993,229.729996
2017-01-12,229.059998,230.699997,225.580002,229.589996
2017-01-13,230,237.850006,229.589996,237.75
2017-01-17,236.699997,239.960007,234.369995,235.580002
2017-01-18,236.649994,239.710007,235.580002,238.360001
2017-01-19,247.25,248.679993,240.75,243.759995
2017-01-20,245.460007,246,243.009995,244.729996
2017-01-23,245.850006,250.889999,245.5,248.919998
2017-01-24,250,254.800003,249.649994,254.610001
2017-01-25,257.309998,258.459991,251.800003,254.470001
2017-01-26,254.289993,255.740005,250.75,252.509995
2017-01-27,251.380005,253,248.520004,252.949997
2017-01-30,252.529999,255.289993,247.100006,250.630005
2017-01-31,249.240005,255.889999,247.699997,251.929993
2017-02-01,253.050003,253.199997,249.050003,249.240005
2017-02-02,248.339996,252.419998,247.710007,251.550003
2017-02-03,251.910004,252.179993,249.679993,251.330002
2017-02-06,251,257.820007,250.630005,257.769989
2017-02-07,258.190002,260,256.420013,257.480011
2017-02-08,257.350006,263.359985,256.200012,262.079987
2017-02-09,266.25,271.179993,266.149994,269.200012
2017-02-10,269.790009,270.950012,266.109985,269.230011
2017-02-13,270.73999,280.790009,270.51001,280.600006
2017-02-14,279.029999,287.390015,278.609985,280.980011
2017-02-15,280,282.23999,276.440002,279.76001
2017-02-16,277.600006,280,268.5,268.950012
2017-02-17,265.799988,272.890015,264.149994,272.230011
2017-02-21,275.450012,281.399994,274.01001,277.390015
2017-02-22,280.309998,283.450012,272.600006,273.51001
2017-02-23,264,264.660004,255.559998,255.990005
